prolific_id,A1,A2,A3,A4,A5,A6,A7,A8,story,p_type,recall,q1,q2,q3,q4,q5,q6,q7,q8
5dd1964987c1fd2082c4d88e,""" Mr. Shelton is a CFO and Mr. Gordon is a CEO.""","""600 million dollars is at stake in the initial offer made by Mr. Shelton.""","""Techjet is another competitor in their industry.""","""The business partners secure the deal with a shared toast to the merger.""","""I do not remember how the restaurant was decorated.""","""The menus are velvety.""","""Each client orders steak.""","""They both find the food sub par.""",31,soc,"Two men enter a restaurant.  They are seated by their waitress.  Mr. Shelton, a CFO at a large company in the airplane manufacturing business, and Mr. Gordon, the CEO of a smaller, more innovative company in the same business, take their menus, which have a velvety feel to them.  Both men order steaks.  Mr. Shelton offers Mr. Gordon 600 million in a merger with his company.  He discusses the advantages of having the larger resources of their company and the ability to better compete with other companies (a competitor, Techjet, is mentioned).  Mr. Gordon counters that their small size is what makes them so innovative but he finds himself agreeing with Mr. Shelton.  Mr. Gordon will run this branch of the company.  They receive their food and are silent while eating.  The meal is sub-par.  The meat is overcoooked and dry.  After the meal Mr. Gordon agrees to the offer and they seal the deal with a toast between the two men.",0.0,2.75,1.0,1.25,3.0,3.0,3.0,2.5
5f94a8e7fa8c422fc88940b0,""" 5 years""","""3 diamonds, yellow color""","""A box""","""Her dad""","""With chandeliers""","""They are small""","""Seafood""","""They think it is amazing""",21,np,"A couple was going into a restaurant, the couple had been together for five years and the man was going to ask the woman to marry him. They were taken to a table and a waiter gave them tiny menus for them to order food. As they are ordering food the man prepares to ask the woman to marry him. When he does, the woman tears up and agrees. As this is happening the rest of the people in the restaurant are watching and cheering on. The woman texts her dad about the news and the story ends.",1.0,1.0,0.75,1.0,3.0,2.25,0.0,3.0
5f4f29b8c154ed17df64546b,""" The lecture hall was large and full of students.""","""The class was Roman History and they were discussing Augustus.""","""Augustus was a great leader.""","""The midterm paper must be turned in to the TA the next day.""","""Charlie is an investment broker and Alma is the head of a start up.""","""$23,000""","""I do not recall""","""A hug""",34,np,"Charlie and Alma have been speaking about the possibility of Charlie's investment firm investing in Alma's start-up company. They discuss the possibility of this business deal in their lecture hall where their professor is lecturing on Augustus. They whisper throughout the entire class, in which the professor discusses their midterm, and are the last ones to leave. Alma will not budge on expecting the full amount and claims that they cannot be successful without the full amount. Charlie relents, as his partners had said they would be willing to pay the full $56,000. He agrees to wire it to her. They hug to seal the deal.",0.0,2.25,0.5,2.0,2.5,2.5,0.0,3.0
5ab942eca3ba7a0001b41f88,""" Very busy due to thanksgiving""","""Food item""","""very few and they pick 2""","""$14 and cash""","""4 years""","""1 and white""","""wallet""","""photo to her mom""",23,np,Alex and Chloe enter a supermarket that is crowed due to Thanksgiving. They pick out a food item and then head to the first checkout lane. While in line Alex takes chloes hand and gets on one knee. He takes out the ring fro his wallet and proposes. Their friends come out from hiding and starting recording while the other customers around notice and also do the same. Chole says yes and everyone starts congratulating them. Chloe sends a photo of her hand via text to her mother. Alex pays fro their item with $14 cash. Chloe greets their friends.,0.75,0.0,0.0,2.75,0.0,3.0,3.0,3.0
5f91ad1383e7f604b18ae4cb,""" fancily""","""covered in velvet, thick""","""the steak""","""it was subpar""","""head of aviation and ceo""","""8 million""","""strickland""","""handshake""",31,np,Two men met at a restaurant to discuss a merger of their 2 aviation manufacturing companies. After going back and forth and sharing a meal they finally come to an agreement,0.25,1.25,1.0,1.0,1.0,1.0,0.0,0.0
594425f07ccfd00001d3f462,""" with candles""","""they didnt contain any prices""","""clams and muscles""","""they liked the food""","""a year""","""3 blue""","""left""","""her dad""",21,soc,"A couple went into a restaurant to celebrate a tomato harvest. The man was actually planning to propose. He gave the waiter the ring. After eating, he proposed. The woman said yes and called her dad. The other customers applauded  ",0.0,1.0,0.25,1.0,0.0,1.0,0.0,3.0
5ddfd294b040d80433e608a1,""" I cannot recall.""","""The menu has high quality meal options such as steak and veal.""","""Mr.Shelton orders steak and drink. Mr.Gordon orders veal and a manhattan.""","""They find it to be subpar.""","""I cannot recall. I believe Mr.Gordon is the CEO for a smaller firm.""","""Hundreds of thousands are at stake.""","""Sadly I cannot recall I am more of a visual learner.""","""Handshake.""",31,soc,Two men Mr.Shelton and Mr.Gordon are meeting over a meal to discuss a business deal that would merge Mr.Gordon's smaller business with the larger one of Mr.Shelton. They order steak and veal respectively and the food turns out to be subpar. Mr.Gordon is skeptical about whether the deal can work but he is reassured by the words of Mr.Shelton and they come to an agreement.,0.0,2.25,2.5,1.0,1.75,0.0,0.0,0.0
5f4881870fc6403531679468,""" steakhouse with dark wood paneling on walls and floor, private booths ""","""heavy and felted""","""veal and ?""","""they do not enjoy it, the meat is dry ""","""CEO and CFO?""","""600 million""","""something jets ""","""handshake""",31,np,"Two high ranking business men meet at a steakhouse to discuss a potential deal. They have small talk first, daughter and tesla. The one from a bigger company offers to buy the company of the other so it can gain international reach. The other guy is concerned they wouldn't retain the quality with the merger, and the big company guy offers oversight and accommodations so that isn't a concern. They agree, and seal the deal. ",1.25,2.0,1.0,2.0,2.0,3.0,1.5,0.0
5a2d792729374e0001420491,""" It is clean and there are things on the shelves. I do not remember much.""","""Pasta, vodka sauce, and maybe potatoes""","""I do not know how many there were, but they stepped into lane 2""","""I do not know how much it was. Maybe 30 dollars or so. They paid by credit card""","""A couple of months""","""Everything that they do becomes unpleasant and ends in a fight""","""Yes. The same reason. Things are unpleasant and it would be better if they were not togehter""","""They both want the cat""",13,soc,"Liam and Emmanuela are walking into the grocery store, preparing for a dinner party which they are to host that night. Emmanuela grabs pasta to make, which Liam seems unsatisfied by. She remarks that he could grab something else to have if he wanted to help make it. Liam responded that she never wanted his help. Emmanuela contines shopping, grabbing vodka sauce and something else. Then she breaks the news to liam that she wants to break up because everything ends in turmoil with them, never happiness. Liam agrees, rather coldly. They continue shopping and, once in line, agree not to tell anyone they've broken up. They will put on the dinner as though they were still a couple. Emmanuela jokes that if one of them lets slip the truth, the other gets the cat. Liam takes offence, complaining that the cat would be going with him. The story then ends.",0.5,2.0,2.0,3.0,0.75,1.25,1.25,2.25
5f76352360d6810b6a5c299d,""" investors""","""1 million""","""can notremember""","""good understanding""","""finance""","""finance""","""investments""","""investment topic""",34,np,Charli and Alma were in finance class where Charli made Alma understand the investments and financing,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
